x_m,y_m,time_mean_s,time_sd_s,time_ci_lower_s,time_ci_upper_s,time_prior_dominance,asymmetry_mean_ms,asymmetry_sd_ms,asymmetry_ci_lower_ms,asymmetry_ci_upper_ms,asymmetry_prior_dominance
-2.23666667,1.403,0.433099593,0.0114712788,0.4106163,0.455582887,0.106747199,22.40165,7.35950937,7.97727671,36.8260233,0.13871762
-2.196,1.403,0.430514722,0.0113712305,0.408227519,0.452801924,0.106047962,22.0100784,7.29252581,7.71699051,36.3031664,0.137665877
-2.15533333,1.403,0.427939717,0.0112786877,0.405833896,0.450045539,0.105393541,21.6133323,7.23082481,7.44117612,35.7854885,0.136694443
-2.11466667,1.403,0.425376897,0.0111943396,0.403436395,0.447317399,0.104791114,21.2117302,7.17482928,7.14932321,35.2741372,0.135811256
-2.074,1.403,0.422828578,0.011118437,0.401036842,0.444620314,0.104243482,20.8055906,7.12471878,6.84139836,34.7697828,0.135019334
-2.03333333,1.403,0.420297076,0.0110507638,0.398637977,0.441956175,0.103748786,20.395232,7.08041587,6.51787189,34.2725921,0.134316536
-1.99266667,1.403,0.417784709,0.0109906459,0.396243439,0.439325979,0.103300603,19.980973,7.04159406,6.17970222,33.7822437,0.133695731
-1.952,1.403,0.415293793,0.0109370017,0.393857663,0.436729922,0.102888415,19.5631321,7.00770844,5.82827591,33.2979882,0.133145391
-1.91133333,1.403,0.412826644,0.0108884319,0.39148571,0.434167578,0.102498479,19.1420278,6.97804889,5.46530328,32.8187523,0.13265062
-1.87066667,1.403,0.41038558,0.0108433488,0.389133006,0.431638153,0.102115073,18.7179787,6.95181571,5.09267025,32.3432871,0.132194614
-1.83,1.403,0.407972917,0.0108001445,0.386805022,0.429140811,0.101722116,18.2913032,6.92821678,4.71224786,31.8703586,0.131760532
-1.78933333,1.403,0.405590895,0.010757747,0.384506098,0.426675692,0.101308935,17.8622083,6.90677542,4.32517728,31.3992394,0.131338135
-1.74866667,1.403,0.40324145,0.0107169185,0.382236676,0.424246224,0.100883933,17.4304544,6.88801485,3.93019338,30.9307155,0.1309391
-1.708,1.403,0.40092644,0.0106792576,0.37999548,0.4218574,0.100463721,16.9956901,6.87287451,3.52510361,30.4662766,0.130583567
-1.66733333,1.403,0.398647724,0.010646677,0.377780621,0.419514828,0.100067655,16.5575642,6.86240707,3.1074935,30.0076349,0.130293584
-1.62666667,1.403,0.396407162,0.010621221,0.375589951,0.417224372,0.0997160741,16.1157254,6.85766741,2.67494425,29.5565065,0.130090965
-1.586,1.403,0.394206611,0.0106048971,0.373421395,0.414991828,0.0994286694,15.6698224,6.85961378,2.22522643,29.1144183,0.129995374
-1.54533333,1.403,0.392047931,0.0105995263,0.371273241,0.412822621,0.0992230193,15.2195039,6.86902316,1.75646588,28.6825419,0.130022698
-1.50466667,1.403,0.389932981,0.0106066111,0.369144405,0.410721556,0.0991133302,14.7644186,6.88642307,1.26727745,28.2615598,0.130183733
-1.464,1.403,0.387863618,0.0106272294,0.367034631,0.408692605,0.0991094173,14.3042154,6.91204188,0.75686223,27.8515685,0.130483228
-1.42333333,1.403,0.385841703,0.0106619569,0.364944652,0.406738755,0.0992159681,13.8385428,6.94577957,0.225064978,27.4520206,0.130919327
-1.38266667,1.403,0.383869094,0.0107108198,0.362876273,0.404861915,0.0994321182,13.3670496,6.98719929,-0.327609365,27.0617085,0.131483397
-1.342,1.403,0.381947649,0.0107732832,0.360832402,0.403062896,0.0997513509,12.8893845,7.0355394,-0.900019304,26.6787884,0.132160243
-1.30133333,1.403,0.380079228,0.0108482711,0.358817007,0.401341449,0.100161714,12.4051963,7.08974432,-1.49044723,26.3008398,0.132928668
-1.26066667,1.403,0.378265689,0.010934218,0.356835016,0.399696363,0.100646324,11.9141336,7.14851167,-2.09669176,25.9249591,0.133762321
-1.22,1.403,0.376508892,0.0110291463,0.354892162,0.398125621,0.101184119,11.4158453,7.21035266,-2.71618626,25.5478768,0.134630781
-1.17933333,1.403,0.374810694,0.0111307663,0.352994793,0.396626595,0.101750803,10.9099799,7.27366309,-3.34613781,25.1660976,0.135500826
-1.13866667,1.403,0.373172955,0.0112365914,0.351149641,0.39519627,0.102319941,10.3961862,7.33680231,-3.98368206,24.7760545,0.136337831
-1.098,1.403,0.371597534,0.0113440666,0.349363572,0.393831496,0.102864153,9.87411301,7.39817881,-4.62605101,24.374277,0.137107284
-1.05733333,1.403,0.370086289,0.0114507049,0.347643319,0.392529258,0.103356387,9.34340894,7.45634192,-5.27075268,23.9575706,0.137776406
-1.01666667,1.403,0.368641079,0.0115542328,0.345995199,0.391286959,0.10377125,8.80372276,7.5100802,-5.91576396,23.5232095,0.138315893
-0.976,1.403,0.367263763,0.0116527429,0.344424807,0.39010272,0.1040864,8.25470316,7.55852799,-6.55973946,23.0691458,0.138701798
-0.935333333,1.403,0.3659562,0.0117448577,0.342936702,0.388975698,0.104284002,7.69599889,7.60128239,-7.20224083,22.5942386,0.138917603
-0.894666667,1.403,0.364720249,0.0118299057,0.34153406,0.387906438,0.104352268,7.12725865,7.63853323,-7.84399137,22.0985087,0.138956488
-0.854,1.403,0.363557768,0.0119081144,0.340218293,0.386897243,0.104287075,6.54813116,7.67120797,-8.48716017,21.5834225,0.138823821
-0.813333333,1.403,0.362470617,0.0119808217,0.338988637,0.385952596,0.10409366,5.95826514,7.70113238,-9.13567696,21.0522072,0.138539814
-0.772666667,1.403,0.361460653,0.0120507078,0.3378417,0.385079606,0.103788343,5.35730932,7.73120467,-9.79557339,20.510192,0.13814223
-0.732,1.403,0.360529736,0.0121220412,0.336770972,0.384288501,0.103400193,4.7449124,7.76557562,-10.4753361,19.9651609,0.137688909
-0.691333333,1.403,0.359679726,0.0122009308,0.335766341,0.38359311,0.102972467,4.12072312,7.80981931,-11.1862415,19.4276877,0.137259702
-0.650666667,1.403,0.358912479,0.0122955599,0.334813625,0.383011334,0.102563579,3.48439019,7.87106825,-11.9426201,18.9114005,0.136957245
-0.61,1.403,0.358229856,0.0124163678,0.333894222,0.38256549,0.102247242,2.83556232,7.95807456,-12.7619772,18.4331018,0.136905788
-0.569333333,1.403,0.357633715,0.0125761274,0.332984958,0.382282472,0.102111342,2.17388824,8.08114938,-13.6648735,18.01265,0.137247276
-0.528666667,1.403,0.357125915,0.0127898572,0.332058256,0.382193574,0.102255112,1.49901667,8.25193329,-14.6744754,17.6725087,0.13813401
-0.488,1.403,0.356708315,0.0130745068,0.331082752,0.382333877,0.10278426,0.810596327,8.48296986,-15.8157191,17.4369117,0.139717821
-0.447333333,1.403,0.356382773,0.0134483821,0.330024428,0.382741117,0.10380409,0.108275927,8.78709785,-17.1141194,17.3306712,0.142136608
-0.406666667,1.403,0.356151149,0.0139303264,0.32884821,0.383454087,0.105411131,-0.608295809,9.17673634,-18.5943685,17.3777769,0.14550022
-0.366,1.403,0.3560153,0.014538752,0.32751987,0.384510731,0.107684451,-1.33947016,9.66318922,-20.278973,17.6000327,0.14987844
-0.325333333,1.403,0.355977087,0.0152906773,0.326007911,0.385946264,0.110678194,-2.08559841,10.2561086,-22.1872019,18.0160051,0.155293681
-0.284666667,1.403,0.356038368,0.0162009503,0.324285089,0.387791647,0.114416841,-2.84703184,10.9632172,-24.3345426,18.640479,0.161719903
-0.244,1.403,0.356201001,0.0172817974,0.322329301,0.390072702,0.118894096,-3.62412173,11.7903119,-26.7327085,19.484465,0.169087542
-0.203333333,1.403,0.356466846,0.0185427417,0.32012374,0.392809952,0.124075337,-4.41721935,12.7414959,-29.3900925,20.5556538,0.177292805
-0.162666667,1.403,0.356837761,0.0199908441,0.317656427,0.396019095,0.12990278,-5.226676,13.8195408,-32.3124782,21.8591262,0.186209
-0.122,1.403,0.357315605,0.0216311484,0.314919333,0.399711877,0.136302039,-6.05284295,15.0262827,-35.5038159,23.39813,0.195697787
-0.0813333333,1.403,0.357902237,0.0234672074,0.311907356,0.403897118,0.143188836,-6.89607148,16.3629826,-38.9669281,25.1747851,0.205618889
-0.0406666667,1.403,0.358599516,0.0255015862,0.308617325,0.408581706,0.150474979,-7.75671287,17.8306135,-42.7040731,27.1906474,0.215837602
0,1.403,0.368044418,0.0204420736,0.32797869,0.408110146,0.133601299,0,0,0,0,0
0.0406666667,1.403,0.374112941,0.0261175565,0.322923471,0.425302411,0.154109581,7.75671287,17.8306135,-27.1906474,42.7040731,0.215837602
0.0813333333,1.403,0.37169438,0.023777701,0.325090942,0.418297817,0.145083361,6.89607148,16.3629826,-25.1747851,38.9669281,0.205618889
0.122,1.403,0.369421291,0.0216417641,0.327004213,0.411838369,0.136368931,6.05284295,15.0262827,-23.39813,35.5038159,0.195697787
0.162666667,1.403,0.367291113,0.0197093691,0.328661459,0.405920767,0.128073724,5.226676,13.8195408,-21.8591262,32.3124782,0.186209
0.203333333,1.403,0.365301285,0.017980183,0.330060774,0.400541796,0.120311079,4.41721935,12.7414959,-20.5556538,29.3900925,0.177292805
0.244,1.403,0.363449245,0.0164534863,0.331201004,0.395697485,0.113195539,3.62412173,11.7903119,-19.484465,26.7327085,0.169087542
0.284666667,1.403,0.361732432,0.0151275261,0.332083025,0.391381838,0.10683594,2.84703184,10.9632172,-18.640479,24.3345426,0.161719903
0.325333333,1.403,0.360148284,0.0139986581,0.332711418,0.38758515,0.101326198,2.08559841,10.2561086,-18.0160051,22.1872019,0.155293681
0.366,1.403,0.358694241,0.0130603722,0.333096382,0.3842921,0.096734507,1.33947016,9.66318922,-17.6000327,20.278973,0.14987844
0.406666667,1.403,0.35736774,0.0123024159,0.333255448,0.381480032,0.0930926906,0.608295809,9.17673634,-17.3777769,18.5943685,0.14550022
0.447333333,1.403,0.356166221,0.0117103146,0.333214426,0.379118016,0.0903884601,-0.108275927,8.78709785,-17.3306712,17.1141194,0.142136608
0.488,1.403,0.355087122,0.0112655603,0.33300703,0.377167214,0.0885633624,-0.810596327,8.48296986,-17.4369117,15.8157191,0.139717821
0.528666667,1.403,0.354127882,0.0109465528,0.332673032,0.375582731,0.0875178641,-1.49901667,8.25193329,-17.6725087,14.6744754,0.13813401
0.569333333,1.403,0.353285938,0.010730107,0.332255315,0.374316562,0.0871226561,-2.17388824,8.08114938,-18.01265,13.6648735,0.137247276
0.61,1.403,0.352558731,0.0105931431,0.331796552,0.37332091,0.0872332134,-2.83556232,7.95807456,-18.4331018,12.7619772,0.136905788
0.650666667,1.403,0.351943699,0.0105141647,0.331336314,0.372551083,0.0877040471,-3.48439019,7.87106825,-18.9114005,11.9426201,0.136957245
0.691333333,1.403,0.351438279,0.0104742793,0.330909069,0.37196749,0.0884000081,-4.12072312,7.80981931,-19.4276877,11.1862415,0.137259702
0.732,1.403,0.351039912,0.0104577112,0.330543174,0.371536649,0.0892035706,-4.7449124,7.76557562,-19.9651609,10.4753361,0.137688909
0.772666667,1.403,0.350746034,0.0104518938,0.330260699,0.37123137,0.0900183423,-5.35730932,7.73120467,-20.510192,9.79557339,0.13814223
0.813333333,1.403,0.350554086,0.010447282,0.33007779,0.371030383,0.090769719,-5.95826514,7.70113238,-21.0522072,9.13567696,0.138539814
0.854,1.403,0.350461506,0.0104370164,0.33000533,0.370917682,0.0914037169,-6.54813116,7.67120797,-21.5834225,8.48716017,0.138823821
0.894666667,1.403,0.350465732,0.0104165339,0.330049701,0.370881763,0.0918848347,-7.12725865,7.63853323,-22.0985087,7.84399137,0.138956488
0.935333333,1.403,0.350564203,0.0103831835,0.330213537,0.370914868,0.0921935331,-7.69599889,7.60128239,-22.5942386,7.20224083,0.138917603
0.976,1.403,0.350754357,0.0103358762,0.330496412,0.371012302,0.0923236826,-8.25470316,7.55852799,-23.0691458,6.55973946,0.138701798
1.01666667,1.403,0.351033633,0.0102747767,0.330895441,0.371171826,0.0922801577,-8.80372276,7.5100802,-23.5232095,5.91576396,0.138315893
1.05733333,1.403,0.351399471,0.0102010387,0.331405802,0.371393139,0.0920766461,-9.34340894,7.45634192,-23.9575706,5.27075268,0.137776406
1.098,1.403,0.351849308,0.0101165751,0.332021185,0.371677431,0.0917336761,-9.87411301,7.39817881,-24.374277,4.62605101,0.137107284
1.13866667,1.403,0.352380583,0.0100238571,0.332734184,0.372026982,0.0912768322,-10.3961862,7.33680231,-24.7760545,3.98368206,0.136337831
1.17933333,1.403,0.352990734,0.00992573382,0.333536653,0.372444815,0.0907351177,-10.9099799,7.27366309,-25.1660976,3.34613781,0.135500826
1.22,1.403,0.353677201,0.00982526581,0.334420034,0.372934368,0.0901394212,-11.4158453,7.21035266,-25.5478768,2.71618626,0.134630781
1.26066667,1.403,0.354437422,0.00972556886,0.335375657,0.373499187,0.0895210574,-11.9141336,7.14851167,-25.9249591,2.09669176,0.133762321
1.30133333,1.403,0.355268836,0.00962966509,0.336395039,0.374142632,0.0889103662,-12.4051963,7.08974432,-26.3008398,1.49044723,0.132928668
1.342,1.403,0.35616888,0.00954034247,0.337470153,0.374867608,0.0883353787,-12.8893845,7.0355394,-26.6787884,0.900019304,0.132160243
1.38266667,1.403,0.357134995,0.0094600255,0.338593685,0.375676304,0.0878205771,-13.3670496,6.98719929,-27.0617085,0.327609365,0.131483397
1.42333333,1.403,0.358164618,0.00939066234,0.339759258,0.376569978,0.0873858024,-13.8385428,6.94577957,-27.4520206,-0.225064978,0.130919327
1.464,1.403,0.359255188,0.00933363519,0.340961599,0.377548776,0.0870453724,-14.3042154,6.91204188,-27.8515685,-0.75686223,0.130483228
1.50466667,1.403,0.360404143,0.00928970087,0.342196664,0.378611623,0.0868074813,-14.7644186,6.88642307,-28.2615598,-1.26727745,0.130183733
1.54533333,1.403,0.361608923,0.00925896773,0.34346168,0.379756167,0.0866739425,-15.2195039,6.86902316,-28.6825419,-1.75646588,0.130022698
1.586,1.403,0.362866967,0.00924091282,0.34475511,0.380978823,0.0866403184,-15.6698224,6.85961378,-29.1144183,-2.22522643,0.129995374
1.62666667,1.403,0.364175711,0.00923444056,0.34607654,0.382274882,0.0866964508,-16.1157254,6.85766741,-29.5565065,-2.67494425,0.130090965
1.66733333,1.403,0.365532596,0.00923798095,0.347426486,0.383638706,0.0868273812,-16.5575642,6.86240707,-30.0076349,-3.1074935,0.130293584
1.708,1.403,0.36693506,0.00924962327,0.348806131,0.385063988,0.0870146226,-16.9956901,6.87287451,-30.4662766,-3.52510361,0.130583567
1.74866667,1.403,0.368380541,0.00926728004,0.350217006,0.386544076,0.0872377323,-17.4304544,6.88801485,-30.9307155,-3.93019338,0.1309391
1.78933333,1.403,0.369866478,0.00928887608,0.351660616,0.388072341,0.0874761359,-17.8622083,6.90677542,-31.3992394,-4.32517728,0.131338135
1.83,1.403,0.37139031,0.00931255894,0.35313803,0.38964259,0.0877111601,-18.2913032,6.92821678,-31.8703586,-4.71224786,0.131760532
1.87066667,1.403,0.372949622,0.00933730568,0.35464884,0.391250405,0.087932212,-18.7179787,6.95181571,-32.3432871,-5.09267025,0.132194614
1.91133333,1.403,0.374542588,0.00936416288,0.356189166,0.39289601,0.0881497409,-19.1420278,6.97804889,-32.8187523,-5.46530328,0.13265062
1.952,1.403,0.376167528,0.00939490677,0.35775385,0.394581207,0.0883813582,-19.5631321,7.00770844,-33.2979882,-5.82827591,0.133145391
1.99266667,1.403,0.377822763,0.0094314313,0.359337497,0.396308029,0.0886456127,-19.980973,7.04159406,-33.7822437,-6.17970222,0.133695731
2.03333333,1.403,0.379506612,0.00947555242,0.360934871,0.398078354,0.0889601009,-20.395232,7.08041587,-34.2725921,-6.51787189,0.134316536
2.074,1.403,0.381217397,0.00952884444,0.362541205,0.399893589,0.089339888,-20.8055906,7.12471878,-34.7697828,-6.84139836,0.135019334
2.11466667,1.403,0.382953437,0.00959251114,0.36415246,0.401754413,0.0897962693,-21.2117302,7.17482928,-35.2741372,-7.14932321,0.135811256
2.15533333,1.403,0.384713053,0.0096672942,0.365765504,0.403660601,0.0903358969,-21.6133323,7.23082481,-35.7854885,-7.44117612,0.136694443
2.196,1.403,0.386494565,0.00975342119,0.36737821,0.405610919,0.0909602917,-22.0100784,7.29252581,-36.3031664,-7.71699051,0.137665877
2.23666667,1.403,0.388296293,0.00985059369,0.368989485,0.407603102,0.0916657422,-22.40165,7.35950937,-36.8260233,-7.97727671,0.13871762
2.27733333,1.403,0.390116559,0.00995801405,0.37059921,0.409633908,0.0924435711,-22.7877285,7.43114315,-37.3525015,-8.2229556,0.139837423
2.318,1.403,0.391953682,0.0100744475,0.372208128,0.411699236,0.0932807322,-23.1679954,7.50663722,-37.880734,-8.45525684,0.141009657
2.35866667,1.403,0.393805983,0.0101983144,0.373817654,0.413794312,0.0941606854,-23.5421322,7.5851118,-38.4086782,-8.67558628,0.142216526
2.39933333,1.403,0.395671782,0.0103278077,0.375429651,0.415913913,0.0950644921,-23.9098203,7.66567838,-38.9342739,-8.8853668,0.143439499
2.44,1.403,0.397549399,0.0104610298,0.377046157,0.418052641,0.0959720774,-24.2707413,7.74753273,-39.4556264,-9.08585616,0.144660938
2.48066667,1.403,0.399437155,0.0105961448,0.378669093,0.420205217,0.0968636138,-24.6245765,7.83005813,-39.9712084,-9.27794457,0.14586589
2.52133333,1.403,0.40133337,0.0107315436,0.380299932,0.422366809,0.0977209959,-24.9710075,7.91293839,-40.4800817,-9.46193324,0.147044013
2.562,1.403,0.403236365,0.01086602,0.381939357,0.424533373,0.0985293883,-25.3097157,7.99627999,-40.9821365,-9.63729492,0.148191637
2.60266667,1.403,0.40514446,0.0109989593,0.383586896,0.426702024,0.0992788391,-25.6403826,8.0807431,-41.4783481,-9.80241717,0.149313934
2.64333333,1.403,0.407055975,0.0111305384,0.38524052,0.428871429,0.0999659525,-25.9626897,8.16768007,-41.9710485,-9.95433094,0.15042715
2.684,1.403,0.40896923,0.0112619394,0.386896234,0.431042226,0.100595606,-26.2763184,8.25927861,-42.4642071,-10.0884298,0.151560833
2.72466667,1.403,0.410882547,0.0113955743,0.388547631,0.433217462,0.101182672,-26.5809503,8.35870409,-42.9637093,-10.1981913,0.1527599
2.76533333,1.403,0.412794244,0.0115353155,0.390185441,0.435403047,0.101753671,-26.8762667,8.47023091,-43.4776143,-10.2749192,0.154086328
2.806,1.403,0.414702644,0.0116867221,0.391797089,0.437608198,0.1023482,-27.1619492,8.59934817,-44.0163619,-10.3075365,0.155620129
2.84666667,1.403,0.416606065,0.0118572398,0.393366302,0.439845828,0.103019936,-27.4376793,8.75281894,-44.5928891,-10.2824694,0.157459169
2.88733333,1.403,0.418502829,0.0120563454,0.394872827,0.442132832,0.103836898,-27.7031383,8.93866851,-45.2226066,-10.18367,0.15971736
2.928,1.403,0.420391256,0.0122955953,0.396292332,0.44449018,0.104880598,-27.9580078,9.16607738,-45.9231894,-9.99282627,0.162520752
2.96866667,1.403,0.422269666,0.0125885303,0.3975966,0.446942732,0.106243699,-28.2019693,9.44516197,-46.7141466,-9.68979197,0.166001295
3.00933333,1.403,0.424136379,0.0129503982,0.398754066,0.449518693,0.108025921,-28.4347041,9.78664326,-47.6161725,-9.25323581,0.17028841
3.05,1.403,0.425989717,0.0133976738,0.399730759,0.452248675,0.110328174,-28.6558939,10.2014281,-48.6503255,-8.66146229,0.175499054
3.09066667,1.403,0.427827998,0.0139474009,0.400491595,0.455164402,0.11324534,-28.86522,10.7001537,-49.8371358,-7.89330425,0.181727484
3.13133333,1.403,0.429649544,0.0146164259,0.401001876,0.458297213,0.116858558,-29.062364,11.2927626,-51.195772,-6.92895598,0.189036257
3.172,1.403,0.431452676,0.0154206403,0.401228776,0.461676575,0.121228214,-29.2470073,11.9881735,-52.7433956,-5.75061888,0.197449893
3.21266667,1.403,0.433235712,0.0163743556,0.401142565,0.465328859,0.126388816,-29.4188313,12.7940909,-54.4947888,-4.34287382,0.206952138
3.25333333,1.403,0.434996974,0.0174899099,0.400717381,0.469276568,0.132346589,-29.5775176,13.7169649,-56.4622747,-2.69276043,0.217487059
3.294,1.403,0.436734782,0.0187775413,0.399931478,0.473538087,0.139079972,-29.7227476,14.7620783,-58.6558893,-0.789605857,0.228963462
3.33466667,1.403,0.438447457,0.0202455027,0.398767001,0.478127913,0.146542605,-29.8542028,15.9337203,-61.0837206,1.37531508,0.241261688
3.37533333,1.403,0.440133318,0.0219003461,0.397209429,0.483057208,0.15466799,-29.9715646,17.2353998,-63.7523275,3.80919823,0.25424172
3.416,1.403,0.441790687,0.0237472877,0.395246858,0.488334516,0.163374922,-30.0745146,18.6700607,-66.6671612,6.51813195,0.267751583
3.45666667,1.403,0.443417883,0.0257905838,0.392869268,0.493966498,0.172572936,-30.1627342,20.2402737,-69.8329417,9.50747327,0.281635289
3.49733333,1.403,0.445013227,0.0280338654,0.39006786,0.499958593,0.182167249,-30.2359049,21.9483928,-73.2539644,12.7821545,0.295739804
3.538,1.403,0.446575039,0.030480409,0.386834535,0.506315543,0.192062938,-30.2937081,23.7966742,-76.9343325,16.3469162,0.309920727
3.57866667,1.403,0.44810164,0.03313334,0.383161487,0.513041793,0.202168256,-30.3358254,25.7873603,-80.8781228,20.2064721,0.32404657
3.61933333,1.403,0.44959135,0.0359957738,0.379040929,0.52014177,0.212397114,-30.3619381,27.9227363,-85.0894956,24.3656193,0.33800163
3.66,1.403,0.451042489,0.0390709077,0.374464917,0.527620061,0.222670801,-30.3717278,30.2051642,-89.5727618,28.8293062,0.351687577
-3.66,1.4335,0.513844435,0.0516108174,0.412689092,0.614999779,0.292478132,30.0007176,30.6376698,-30.0480117,90.0494469,0.354897896
-3.61933333,1.4335,0.512343182,0.0476394036,0.418971667,0.605714697,0.279506539,30.0248129,28.3209867,-25.483301,85.5329269,0.341056525
-3.57866667,1.4335,0.510772503,0.043915289,0.424700118,0.596844888,0.266427426,30.0315978,26.1524598,-21.2262816,81.2894772,0.326931464
-3.538,1.4335,0.509134656,0.0404343303,0.429884825,0.588384487,0.253324205,30.0214102,24.1296966,-17.2719261,77.3147466,0.312620671
-3.49733333,1.4335,0.5074319,0.037192586,0.434535771,0.580328029,0.24029074,29.9945884,22.2503898,-13.6153743,73.6045511,0.298239745
-3.45666667,1.4335,0.505666493,0.0341862965,0.438662583,0.572670403,0.227430209,29.9514703,20.5122869,-10.2518733,70.1548138,0.283920432
-3.416,1.4335,0.503840694,0.0314118375,0.442274624,0.565406764,0.214853364,29.892394,18.9131387,-7.17667665,66.9614646,0.269807863
-3.37533333,1.4335,0.50195676,0.0288656352,0.445381154,0.558532365,0.20267609,29.8176976,17.4506205,-4.3848901,64.0202853,0.2560564
-3.33466667,1.4335,0.500016949,0.02654403,0.447991607,0.552042292,0.191016232,29.7277192,16.1222194,-1.87125016,61.3266886,0.242824086
-3.294,1.4335,0.498023521,0.0244430725,0.45011598,0.545931063,0.179989625,29.6227969,14.9250827,0.3701723,58.8754214,0.230265794
-3.25333333,1.4335,0.495978734,0.0225582416,0.451765393,0.540192075,0.169705331,29.5032686,13.8558291,2.34634266,56.6601946,0.21852536
-3.21266667,1.4335,0.493884845,0.0208840838,0.452952793,0.534816897,0.160260166,29.3694726,12.9103317,4.06568737,54.6732579,0.207727169
-3.172,1.4335,0.491744113,0.0194137918,0.45369378,0.529794445,0.15173276,29.2217469,12.0834968,5.53852838,52.9049653,0.197967907
-3.13133333,1.4335,0.489558796,0.0181387695,0.454007461,0.525110131,0.144177647,29.0604295,11.3690737,6.77745446,51.3434044,0.189309461
-3.09066667,1.4335,0.487331153,0.0170482628,0.453917172,0.520745134,0.137620146,28.8858585,10.7595448,7.79753826,49.9741787,0.181774028
-3.05,1.4335,0.485063442,0.0161291548,0.45345088,0.516676005,0.132053013,28.698372,10.2461381,8.61631026,48.7804337,0.175342464
-3.00933333,1.4335,0.482757921,0.0153660216,0.452641072,0.51287477,0.127435797,28.498308,9.81899286,9.25343567,47.7431804,0.169956453
-2.96866667,1.4335,0.480416849,0.0147414987,0.451524042,0.509309655,0.12369748,28.2860048,9.46747142,9.73010175,46.8419078,0.165524416
-2.928,1.4335,0.478042483,0.0142369355,0.450138602,0.505946364,0.120742283,28.0618002,9.18058058,10.0681929,46.0554075,0.16193033
-2.88733333,1.4335,0.475637083,0.0138332407,0.448524429,0.502749736,0.118457779,27.8260324,8.94743588,10.2893803,45.3626845,0.159044029
-2.84666667,1.4335,0.473202905,0.0135117717,0.446720319,0.499685491,0.116723951,27.5790395,8.7576992,10.4142645,44.7438145,0.156731428
-2.806,1.4335,0.47074221,0.0132551272,0.444762638,0.496721782,0.115421756,27.3211595,8.60193359,10.4616795,44.1806395,0.15486336
-2.76533333,1.4335,0.468257254,0.0130477422,0.442684149,0.493830359,0.114440133,27.0527305,8.4718454,10.4482187,43.6572424,0.153322245
-2.72466667,1.4335,0.465750297,0.0128762486,0.440513313,0.49098728,0.113680896,26.7740906,8.36040991,10.3879883,43.160193,0.15200637
-2.684,1.4335,0.463223596,0.0127296137,0.438274011,0.48817318,0.113061503,26.4855779,8.26189601,10.2925593,42.6785966,0.150831982
-2.64333333,1.4335,0.460679409,0.0125991024,0.435985622,0.485373196,0.112516025,26.1875304,8.17181439,10.1710685,42.2039923,0.149733646
-2.60266667,1.4335,0.458119996,0.0124781163,0.433663338,0.482576655,0.111994759,25.8802862,8.08681481,10.0304205,41.730152,0.148663372
-2.562,1.4335,0.455547615,0.0123619611,0.431318616,0.479776613,0.111462957,25.5641834,8.00455458,9.87554472,41.2528221,0.147588959
-2.52133333,1.4335,0.452964523,0.0122475803,0.428959706,0.476969339,0.110899041,25.2395601,7.9235543,9.70967901,40.7694411,0.146491919
-2.48066667,1.4335,0.450372978,0.0121332799,0.426592187,0.47415377,0.11029258,24.9067542,7.8430516,9.53465556,40.2788529,0.145365223
-2.44,1.4335,0.447775241,0.0120184607,0.424219491,0.471330991,0.109642188,24.566104,7.7628595,9.35117898,39.781029,0.144211026
-2.39933333,1.4335,0.445173567,0.0119033657,0.421843399,0.468503735,0.108953471,24.2179475,7.68323218,9.15908909,39.2768058,0.143038455
-2.35866667,1.4335,0.442570217,0.0117888454,0.419464504,0.465675929,0.108237049,23.8626227,7.60474009,8.95760597,38.7676393,0.141861518
-2.318,1.4335,0.439967447,0.0116761423,0.417082629,0.462852266,0.107506709,23.5004677,7.52815445,8.74555609,38.2553793,0.140697133
-2.27733333,1.4335,0.437367517,0.0115666953,0.414697211,0.460037824,0.106777678,23.1318206,7.45434194,8.52157886,37.7420623,0.139563316
-2.23666667,1.4335,0.434772685,0.0114619636,0.412307649,0.457237721,0.106065054,22.7570195,7.38417011,8.28431202,37.2297269,0.138477529
-2.196,1.4335,0.432185209,0.0113632737,0.409913602,0.454456816,0.10538242,22.3764024,7.31842466,8.03255366,36.7202512,0.137455225
-2.15533333,1.4335,0.429607347,0.0112716904,0.40751524,0.451699454,0.104740656,21.9903075,7.2577406,7.76539729,36.2152177,0.136508626
-2.11466667,1.4335,0.427041357,0.0111879167,0.405113444,0.448969271,0.104147011,21.5990727,7.20254912,7.48233584,35.7158096,0.135645769
-2.074,1.4335,0.424489499,0.0111122266,0.402709935,0.446269063,0.103604469,21.2030362,7.15304268,7.18333019,35.2227423,0.134869885
-2.03333333,1.4335,0.421954029,0.0110444333,0.400307338,0.443600721,0.103111447,20.8025361,7.10916022,6.86883809,34.7362341,0.134179139
-1.99266667,1.4335,0.419437207,0.0109838968,0.397909165,0.440965249,0.102661869,20.3979103,7.07059409,6.53980059,34.2560201,0.133566777
-1.952,1.4335,0.416941291,0.0109295717,0.395519724,0.438362858,0.102245612,19.9894971,7.03681962,6.19758407,33.7814101,0.133021701
-1.91133333,1.4335,0.414468539,0.0108800954,0.393143943,0.435793134,0.101849358,19.5776344,7.00714752,5.84387763,33.3113912,0.132529475
-1.87066667,1.4335,0.412021209,0.0108339172,0.390787121,0.433255296,0.101457823,19.1626604,6.98079865,5.48054642,32.8447743,0.13207376
